id,price,longitude,latitude
932,40278,116.439341,40.082372
933,51373,116.651506,39.895875
934,50588,116.242945,40.215684
935,54863,116.315096,39.857138
936,75109,116.411493,40.000186
937,39191,116.415742,40.077796
938,80578,116.466294,39.995886
939,81801,116.492991,40.000253
940,32527,116.416156,40.082585
941,43644,116.331446,40.085293
942,58282,116.434388,40.0451
943,143933,116.392695,39.969608
944,81447,116.437025,40.059329
945,54816,116.40635,40.052459
946,66254,116.430562,40.045549
947,52296,116.638829,39.905958
948,39749,116.119651,39.934504
949,55477,116.621507,39.933755
950,82990,116.312396,39.884145
951,99359,116.420282,39.973413
952,89034,116.413174,39.972706
953,54576,116.391928,39.849173
954,141692,116.378553,39.968971
955,83471,116.296408,40.039756
956,92490,116.357301,40.011499
957,48062,116.354287,40.079237
958,57647,116.228639,39.907678
959,50904,116.651427,39.902087
960,60408,116.499979,39.966803
961,55283,116.29563,39.849942
962,89286,116.419162,40.031546
963,53171,116.200506,39.938676
964,51389,116.22664,39.907108
965,56449,116.304497,39.895431
966,44521,116.364975,40.073376
967,110569,116.352183,39.915674
968,94575,116.340103,39.98
969,67538,116.380393,39.843844
970,111166,116.376346,39.951025
971,45524,116.311776,40.084907
972,68249,116.360608,40.036507
973,95886,116.37913,39.887761
974,59052,116.470273,39.883941
975,52441,116.445785,40.077726
976,61747,116.364365,40.069487
977,41474,116.432684,40.077562
978,72821,116.421876,40.008585
979,47706,116.191813,39.925603
980,42802,116.649091,40.144305
981,54291,116.679562,39.895417
982,32692,116.416156,40.082585
983,57838,116.221549,39.905466
984,46921,116.386555,40.0865
985,32683,116.41917,40.124757
986,43272,116.439341,40.082372
987,60087,116.377014,39.857322
988,50733,116.69336,39.879708
989,49511,116.34422,40.039318
990,51181,116.665214,39.886063
991,67177,116.380393,39.843844
992,73840,116.518849,39.931002
993,50923,116.588913,39.922146
994,34575,116.639972,39.882381
995,42984,116.249025,40.218067
996,48203,116.706256,39.940934
997,86739,116.371815,40.022013
998,51361,116.647356,39.896263
999,63032,116.704315,39.92475
1000,43225,116.613895,39.894341
1001,109392,116.344169,39.935125
1002,54827,116.466526,39.806206
1003,53604,116.679317,39.889108
1004,80645,116.506685,39.902187
1005,103296,116.35154,39.954963
1006,60472,116.504579,39.795716
1007,64322,116.416572,40.063191
1008,34759,116.41678,40.071013
1009,88711,116.286376,39.959535
1010,36187,116.432684,40.077562
1011,66802,116.360369,39.847511
1012,141741,116.397604,39.878765
1013,85470,116.473987,39.998614
1014,77220,116.486709,39.895879
1015,75560,116.348101,40.040414
1016,88738,116.355022,39.980296
1017,75178,116.483888,40.004499
1018,68421,116.576406,39.861999
1019,24992,116.340938,39.76265
1020,53758,116.330198,40.074228
1021,46223,116.334045,39.757413
1022,30346,116.85037,39.963617
1023,28330,116.798268,39.963419
1024,30718,116.797257,39.954145
1025,26940,116.403693,40.116058
1026,59041,116.429618,40.0507
1027,32461,116.680468,39.936884
1028,63756,116.690886,39.887582
1029,54404,116.362306,40.035119
1030,66304,116.700632,39.914747
1031,100655,116.305063,39.91533
1032,82616,116.466562,39.921656
1033,42996,116.613977,39.936277
1034,66845,116.508983,39.871912
1035,86389,116.490651,39.895343
1036,68605,116.247008,39.906426
1037,58503,116.210647,39.939312
1038,50337,116.430012,40.066244
1039,86592,116.283528,40.025064
1040,79082,116.492767,39.998248
1041,47976,116.656342,39.900279
1042,52697,116.700632,39.914747
1043,41227,116.115366,39.914611
1044,88269,116.468185,40.006897
1045,56267,116.250662,39.910338
1046,82919,116.437025,40.059329
1047,128073,116.392381,39.974142
1048,81138,116.463876,40.001253
1049,99540,116.2853,39.968624
1050,65733,116.332045,40.081334
1051,105220,116.309252,39.977842
1052,81452,116.523317,39.933208
1053,48352,116.342093,39.731799
1054,130357,116.305298,39.979471
1055,94752,116.551967,39.967123
1056,70468,116.330198,40.074228
1057,41108,116.318694,40.087485
1058,67651,116.438765,39.873373
1059,68418,116.215584,39.924903
1060,130321,116.343245,39.900529
1061,43172,116.119525,39.918613
1062,41032,116.432684,40.077562
1063,102421,116.341145,39.966434
1064,39216,116.432684,40.077562
1065,76402,116.490032,39.993487
1066,87174,116.440157,39.983438
1067,76449,116.388514,39.998068
1068,104031,116.432142,39.902354
1069,97070,116.302079,39.915336
1070,61339,116.306155,39.870322
1071,41908,116.431342,40.071807
1072,78270,116.382525,40.005332
1073,83686,116.282889,39.942772
1074,111118,116.289102,39.923448
1075,56952,116.372841,40.080111
1076,83449,116.441781,39.991956
1077,35424,116.141967,40.244137
1078,39161,116.12215,39.932268
1079,59019,116.215118,39.923024
1080,93062,116.322959,40.040525
1081,79488,116.418863,40.033442
1082,53080,116.43942,40.072066
1083,54544,116.513625,39.931024
1084,55354,116.315096,39.857138
1085,112195,116.372605,39.949564
1086,55703,116.554991,40.116654
1087,66906,116.346988,40.035114
1088,85837,116.489739,39.939299
1089,104816,116.347797,39.976432
1090,51286,116.331827,39.770944
1091,76897,116.368256,39.894737
1092,46305,116.560168,40.110054
1093,49267,116.661683,39.882813
1094,73125,116.463907,40.007017
1095,148148,116.384103,39.972885
1096,47090,116.35814,40.088663
1097,45541,116.452782,39.812198
1098,70501,116.35875,40.00962
1099,48017,116.70811,39.888054
1100,37316,116.660144,40.120667
1101,52703,116.42537,40.052808
1102,77018,116.493655,39.905367
1103,47695,116.311776,40.084907
1104,65825,116.594801,39.928019
1105,63588,116.700632,39.914747
1106,47556,116.42376,40.0514
1107,68768,116.46628,39.991363
1108,66133,116.504346,39.881279
1109,77807,116.467726,40.005504
1110,43922,116.432684,40.077562
1111,30504,116.415742,40.077796
1112,111318,116.370813,39.949254
1113,76040,116.485616,40.006096
1114,48619,116.648674,39.899289
1115,59126,116.229149,39.900286
1116,67361,116.447278,39.852879
1117,57734,116.430888,40.000522
1118,86744,116.475833,40.01461
1119,79165,116.476921,39.983744
1120,50411,116.386555,40.0865
1121,83372,116.503568,39.916109
1122,111214,116.294695,39.918281
1123,50423,116.6512,39.898186
1124,84986,116.468592,40.028148
1125,44882,116.554715,40.107876
1126,66447,116.323091,39.888033
1127,84394,116.418863,40.033442
1128,33434,116.123868,39.933799
1129,51322,116.333765,40.07892
1130,110663,116.330331,39.939379
1131,41073,116.425304,40.112553
1132,93409,116.353071,39.880569
1133,80242,116.393321,39.988213
1134,49041,116.200397,39.923985
1135,95280,116.425978,40.002211
1136,50549,116.20383,39.925938
1137,46524,116.589658,39.925265
1138,53467,116.568799,39.853078
1139,69698,116.495031,39.976908
1140,47384,116.244513,39.847726
1141,54300,116.330198,40.074228
1142,62361,116.58468,39.935758
1143,52853,116.325341,39.781506
1144,62564,116.503578,39.961829
1145,37646,116.423504,40.083027
1146,68519,116.504397,39.92941
1147,74993,116.420472,40.003028
1148,73723,116.514316,39.918722
1149,110619,116.465491,39.901678
1150,111278,116.433219,40.008653
1151,108648,116.439371,39.896367
1152,57300,116.411481,40.059131
1153,48151,116.30095,39.838443
1154,79833,116.404579,39.978491
1155,63795,116.471931,40.008739
1156,81788,116.422441,40.006907
1157,53405,116.34663,40.096608
1158,97842,116.302079,39.915336
1159,81258,116.420546,39.997876
1160,60534,116.332045,40.081334
1161,74726,116.256428,39.873315
1162,27385,116.85037,39.963617
1163,35220,116.337584,39.795021
1164,23937,116.84828,39.95123
1165,63333,116.272928,39.885267
1166,37306,116.431552,40.082903
1167,39306,116.646267,39.904464
1168,44724,116.416156,40.082585
1169,69080,116.37267,39.851088
1170,84615,116.449403,39.900818
1171,99706,116.416187,39.969551
1172,31491,116.298459,39.785761
1173,94770,116.471754,40.02946
1174,69242,116.420226,40.058739
1175,70883,116.319276,40.063329
1176,69915,116.426125,39.969678
1177,62448,116.321953,40.058245
1178,36789,116.354548,39.733154
1179,74533,116.32616,40.046586
1180,95906,116.355022,39.980296
1181,99191,116.428467,39.902511
1182,51370,116.429195,40.069019
1183,76851,116.36521,39.953911
1184,90779,116.45968,39.999245
1185,72089,116.586465,39.918172
1186,65729,116.247008,39.906426
1187,51282,116.653691,39.903236
1188,73697,116.465544,39.958969
1189,60691,116.703234,39.911017
1190,69851,116.513188,39.934977
1191,63802,116.436169,40.001247
1192,66855,116.586465,39.918172
1193,54770,116.416376,39.84928
1194,62135,116.260405,39.900036
1195,51907,116.698085,39.900316
1196,37577,116.550348,39.755625
1197,96663,116.348282,39.892777
1198,51191,116.585161,39.87005
1199,68562,116.446167,39.969777
1200,58523,116.482231,40.009521
1201,78502,116.349153,39.968146
1202,123348,116.32123,39.951253
1203,82829,116.266542,39.927777
1204,86253,116.268601,39.933567
1205,54951,116.485296,39.991732
1206,139093,116.30565,39.971082
1207,101942,116.492767,39.998248
1208,79900,116.380817,40.038541
1209,76535,116.283232,39.888903
1210,95446,116.42006,39.977212
1211,76933,116.416117,39.999631
1212,49200,116.311776,40.084907
1213,63293,116.272928,39.885267
1214,54040,116.330198,40.074228
1215,44660,116.118409,39.937888
1216,59463,116.369206,39.856287
1217,50031,116.651506,39.895875
1218,57644,116.434388,40.0451
1219,94689,116.265725,40.057734
1220,64652,116.475515,40.008231
1221,82763,116.433356,40.005811
1222,29545,116.416156,40.082585
1223,64700,116.388786,39.857338
1224,143855,116.391726,39.978788
1225,62044,116.272928,39.885267
1226,59717,116.351541,40.07117
1227,95864,116.310097,39.921171
1228,52599,116.399845,39.847402
1229,72658,116.346988,40.035114
1230,59973,116.312562,39.902261
1231,67775,116.283232,39.888903
1232,101347,116.432388,39.95399
1233,29461,116.41678,40.071013
1234,38366,116.429292,40.111125
1235,50904,116.651427,39.902087
1236,44928,116.691509,39.899278
1237,55935,116.330198,40.074228
1238,58537,116.419632,40.049247
1239,65843,116.357041,40.033886
1240,50154,116.645523,39.893536
1241,102233,116.463708,39.901166
1242,136681,116.378329,39.917825
1243,57921,116.397236,39.864463
1244,62885,116.272928,39.885267
1245,105488,116.326488,39.93595
1246,56444,116.272928,39.885267
1247,72269,116.493655,39.905367
1248,58333,116.328035,40.078668
1249,32549,116.416156,40.082585
1250,40895,116.381531,40.089564
1251,42359,116.354287,40.079237
1252,96969,116.471006,40.016871
1253,92973,116.472797,39.99757
1254,59580,116.413412,40.054875
1255,75503,116.304497,39.895431
1256,86170,116.279831,39.888664
1257,42833,116.560906,39.879298
1258,71661,116.292014,39.928693
1259,47505,116.439341,40.082372
1260,54468,116.711337,39.9184
1261,39336,116.12215,39.932268
1262,78987,116.381044,39.994818
1263,84579,116.49138,39.938386
1264,54033,116.590404,39.918459
1265,47440,116.343687,40.08052
1266,52465,116.644174,39.914073
1267,54667,116.372841,40.080111
1268,68938,116.346988,40.035114
1269,80613,116.354713,40.02098
1270,61952,116.328105,39.849492
1271,46002,116.658604,39.953468
1272,113052,116.437471,39.914258
1273,67102,116.700632,39.914747
1274,52317,116.354648,40.044541
1275,56330,116.588913,39.922146
1276,86425,116.345757,39.884679
1277,54207,116.341759,39.755588
1278,38513,116.439254,39.811499
1279,84270,116.425766,39.985931
1280,118557,116.34816,39.904437
1281,64562,116.518849,39.931002
1282,65874,116.503578,39.961829
1283,46492,116.343657,39.788825
1284,85368,116.354137,39.88835
1285,58185,116.315096,39.857138
1286,110294,116.443175,39.941889
1287,68105,116.488832,39.932702
1288,54286,116.198841,39.929432
1289,51482,116.568009,39.92418
1290,44837,116.334045,39.757413
1291,75188,116.302492,39.893778
1292,49919,116.497651,39.80645
1293,63699,116.471626,39.8946
1294,70623,116.472175,40.017522
1295,74970,116.34724,39.896217
1296,64191,116.481662,39.878749
1297,107008,116.333192,39.934033
1298,49081,116.669238,39.879446
1299,90835,116.476447,39.903804
1300,63566,116.47773,40.002156
1301,53758,116.34663,40.096608
1302,45278,116.568799,39.853078
1303,35943,116.170695,39.773701
1304,20702,116.424846,40.1565
1305,111042,116.292842,39.962205
1306,60484,116.458721,39.817347
1307,93638,116.476447,39.903804
1308,84400,116.432862,39.948968
1309,24529,116.632377,40.033796
1310,26477,116.319982,39.754823
1311,53983,116.363152,40.089008
1312,113523,116.444857,39.954789
1313,27709,116.798268,39.963419
1314,35758,116.416806,40.065593
1315,49905,116.651427,39.902087
1316,38362,116.431552,40.082903
1317,42352,116.381531,40.089564
1318,51398,116.346448,39.739906
1319,37225,116.432684,40.077562
1320,93334,116.342241,40.038962
1321,72597,116.513009,39.936277
1322,30026,116.779959,39.979875
1323,44393,116.425304,40.112553
1324,112308,116.426526,39.964952
1325,66537,116.512916,39.966511
1326,41478,116.297022,39.788637
1327,94672,116.31794,39.945339
1328,30409,116.157751,39.76331
1329,63212,116.704315,39.92475
1330,29008,116.402313,40.109772
1331,35595,116.274354,40.170887
1332,53269,116.673832,39.910583
1333,48031,116.338916,39.731149
1334,115097,116.450009,39.865693
1335,82478,116.360836,40.005728
1336,54960,116.429618,40.0507
1337,44248,116.399702,39.848513
1338,64725,116.444565,39.853072
1339,45465,116.69336,39.879708
1340,51570,116.69336,39.879708
1341,52812,116.430722,39.860989
1342,87516,116.317277,40.062967
1343,34307,116.416156,40.082585
1344,61356,116.703237,39.939938
1345,57286,116.466526,39.806206
1346,48057,116.654727,39.89598
1347,63043,116.26681,39.913144
1348,34849,116.500382,39.805889
1349,60886,116.477203,39.900109
1350,72281,116.493655,39.905367
1351,43499,116.363152,40.089008
1352,57585,116.539089,39.967852
1353,55952,116.342803,39.797448
1354,51776,116.451194,39.854478
1355,111961,116.354792,39.885022
1356,29272,116.632377,40.033796
1357,48421,116.349167,39.742059
1358,49218,116.412776,40.051269
1359,85172,116.346988,40.035114
1360,57913,116.433365,40.048629
1361,59921,116.272928,39.885267
1362,61080,116.589658,39.925265
1363,38390,116.655693,40.180093
1364,62009,116.69133,39.897203
1365,52248,116.446891,39.860543
1366,46595,116.404744,39.819538
1367,59814,116.685667,39.925912
1368,65210,116.444157,39.935985
1369,38554,116.660013,40.147758
1370,35944,116.639972,39.882381
1371,54486,116.445785,40.077726
1372,82038,116.360836,40.005728
1373,40892,116.247075,39.840985
1374,85470,116.450093,39.869164
1375,40569,116.680468,39.936884
1376,75714,116.483671,39.895896
1377,56898,116.509039,39.922589
1378,61313,116.45648,39.878722
1379,49778,116.498417,39.7967
1380,30428,116.780446,39.987782
1381,50855,116.383428,39.850676
1382,49153,116.484125,39.832234
1383,56106,116.260421,39.927665
1384,67969,116.247008,39.906426
1385,50307,116.330198,40.074228
1386,60790,116.330198,40.074228
1387,87702,116.409783,40.006303
1388,82140,116.418863,40.033442
1389,71841,116.279575,40.036936
1390,56336,116.325341,39.781506
1391,66375,116.418801,39.976386
1392,40265,116.431552,40.082903
1393,37484,116.423504,40.083027
1394,54860,116.561668,39.928981
1395,100810,116.469248,40.012773
1396,89245,116.463876,40.001253
1397,67956,116.358042,39.847965
1398,60572,116.512916,39.966511
1399,76404,116.483671,39.895896
1400,58948,116.434388,40.0451
1401,60631,116.429618,40.0507
1402,86821,116.489254,40.006445
1403,47925,116.311776,40.084907
1404,119229,116.386156,39.91037
1405,87591,116.529205,39.926332
1406,140459,116.384103,39.972885
1407,61775,116.335332,40.067075
1408,54897,116.412985,40.062212
1409,50000,116.311776,40.084907
1410,26967,116.842971,39.957012
1411,111111,116.320453,40.039032
1412,34226,116.639972,39.882381
1413,59035,116.430562,40.045549
1414,95153,116.46461,39.903546
1415,40506,116.337461,40.086345
1416,114226,116.440069,39.902423
1417,92201,116.279309,40.026934
1418,74517,116.482018,40.004978
1419,70694,116.373314,39.844248
1420,26964,116.85037,39.963617
1421,71908,116.478715,39.916424
1422,65150,116.482018,40.004978
1423,92373,116.333303,39.974734
1424,84175,116.312982,39.948641
1425,82616,116.333042,40.037213
1426,52063,116.34663,40.096608
1427,73782,116.346988,40.035114
1428,124269,116.360209,39.936115
1429,81638,116.421644,39.996488
1430,92391,116.351677,39.980567
1431,51058,116.203021,39.929599
1432,76080,116.279152,40.027364
1433,45229,116.460643,39.806976
1434,65015,116.31531,39.865675
1435,68180,116.508983,39.871912
1436,47587,116.64484,39.8809
1437,89902,116.340034,39.885855
1438,59955,116.229149,39.900286
1439,73276,116.368508,39.955767
1440,61392,116.376346,39.951025
1441,66362,116.471849,39.89331
1442,51717,116.335332,40.067075
1443,49918,116.275541,39.872886
1444,27201,116.836261,39.955437
1445,43623,116.415742,40.077796
1446,106173,116.38999,39.88826
1447,85245,116.45782,39.976971
1448,80132,116.333451,39.907225
1449,45416,116.588913,39.922146
1450,138047,116.345483,39.920877
1451,69463,116.320895,40.061583
1452,55425,116.482498,39.912103
1453,106272,116.360016,39.939659
1454,40778,116.703713,39.95821
1455,68182,116.511545,39.904464
1456,116048,116.311592,39.977698
1457,99551,116.3367,39.897727
1458,50715,116.387828,39.852874
1459,134146,116.30565,39.971082
1460,89833,116.466716,40.002198
1461,75641,116.453206,39.965662
1462,53579,116.475021,40.010031
1463,28228,116.136249,39.748229
1464,50412,116.215271,39.948869
1465,59161,116.60292,39.909042
1466,39866,116.425304,40.112553
1467,40645,116.441424,39.813718
1468,127238,116.391726,39.978788
1469,54279,116.278979,39.873649
1470,54900,116.332045,40.081334
1471,90968,116.296249,39.949325
1472,100000,116.476213,39.897851
1473,50641,116.40635,40.052459
1474,84656,116.463876,40.001253
1475,58182,116.333514,39.797388
1476,72903,116.257104,39.873962
1477,80097,116.418863,40.033442
1478,47849,116.175676,39.932521
1479,61789,116.59247,39.926531
1480,49645,116.554991,40.116654
1481,57710,116.390597,39.864637
1482,61898,116.463653,39.883737
1483,65178,116.477203,39.900109
1484,106625,116.347797,39.976432
1485,64477,116.272928,39.885267
1486,49213,116.568799,39.853078
1487,51973,116.517963,39.86507
1488,82110,116.329175,39.88082
1489,84602,116.368957,39.954839
1490,80836,116.51159,39.903448
1491,101389,116.309252,39.977842
1492,63573,116.58468,39.935758
1493,44529,116.649455,40.141789
1494,90101,116.370317,39.952381
1495,54677,116.314388,39.972347
1496,28902,116.445996,40.069568
1497,70276,116.376027,39.843729
1498,64204,116.512916,39.966511
1499,67616,116.461949,40.003018
1500,63492,116.346988,40.035114
1501,50472,116.195775,39.912986
1502,75736,116.385429,39.986581
1503,48276,116.587018,39.912749
1504,71841,116.468477,40.008959
1505,93318,116.412788,39.958761
1506,46480,116.414419,40.053455
1507,115152,116.289102,39.923448
1508,44621,116.3434,40.083322
1509,26596,116.846026,39.958434
1510,67470,116.476467,39.888742
1511,46838,116.344664,39.802705
1512,57471,116.572491,39.853078
1513,28320,116.806257,39.980086
1514,67422,116.324979,39.852231
1515,57908,116.652626,39.909058
1516,35719,116.688628,40.123965
1517,48996,116.363217,40.082639
1518,36122,116.151209,39.742316
1519,23645,116.85037,39.963617
1520,27433,116.431552,40.082903
1521,39217,116.338519,39.789061
1522,70495,116.521774,39.94004
1523,29615,116.780446,39.987782
1524,72359,116.362306,40.035119
1525,46438,116.654682,40.125799
1526,116864,116.271086,39.907929
1527,30727,116.43942,40.072066
1528,54664,116.640671,39.901842
1529,69035,116.422099,40.050196
1530,42108,116.655566,39.883931
1531,97131,116.343898,39.995983
1532,69183,116.51159,39.903448
1533,36667,116.42376,40.0514
1534,78529,116.445284,39.925343
1535,129870,116.389326,39.963727
1536,62442,116.473376,39.875385
1537,66445,116.439722,39.868674
1538,30496,116.235366,40.216037
1539,100037,116.316672,39.98346
1540,95253,116.340633,39.891697
1541,145161,116.343245,39.900529
1542,57656,116.438762,39.854215
1543,74468,116.354913,40.040671
1544,55402,116.674125,39.888623
1545,55846,116.671991,39.887056
1546,58025,116.638919,39.900576
1547,56976,116.685667,39.925912
1548,63690,116.512182,39.928407
1549,62148,116.498241,39.971858
1550,39583,116.558192,40.162583
1551,37313,116.639972,39.882381
1552,120381,116.373105,39.901209
1553,54592,116.69007,39.870642
1554,65473,116.433129,39.975946
1555,48780,116.505206,39.809326
1556,121406,116.340019,39.986776
1557,64458,116.530553,39.921425
1558,66549,116.51159,39.903448
1559,59015,116.509699,39.937474
1560,69670,116.426617,39.867648
1561,57007,116.472064,39.88768
1562,132784,116.379101,39.895125
1563,32381,116.343862,40.074863
1564,84877,116.369739,39.960024
1565,29224,116.784964,39.981324
1566,31832,116.828287,39.970903
1567,52073,116.198841,39.929432
1568,48959,116.647356,39.896263
1569,53247,116.599468,39.935619
1570,62170,116.594801,39.928019
1571,50427,116.514333,39.872735
1572,61735,116.42537,40.052808
1573,69703,116.325617,40.049466
1574,69313,116.512916,39.966511
1575,74438,116.390064,40.007825
1576,60831,116.349009,40.074638
1577,85034,116.426534,40.002876
1578,59990,116.272928,39.885267
1579,57969,116.671991,39.887056
1580,69490,116.293227,39.873932
1581,96115,116.459652,39.901899
1582,96037,116.34596,39.967364
1583,74846,116.329675,39.876404
1584,95046,116.378697,40.020751
1585,113450,116.307748,39.971847
1586,77339,116.493655,39.905367
1587,60289,116.431165,39.874515
1588,71213,116.482018,40.004978
1589,52773,116.37555,40.042102
1590,42459,116.645523,39.893536
1591,69451,116.469221,40.000762
1592,34134,116.415742,40.077796
1593,49375,116.349009,40.074638
1594,54910,116.428732,40.048486
1595,46309,116.35699,40.093976
1596,48637,116.685959,39.937078
1597,62620,116.472175,40.017522
1598,77859,116.479017,39.950244
1599,95832,116.432396,39.951803
1600,59289,116.501885,39.961933
1601,66821,116.220283,40.043636
1602,114637,116.406466,39.957716
1603,52446,116.336897,40.062254
1604,85443,116.476447,39.903804
1605,53326,116.708466,39.925012
1606,59259,116.236106,39.899968
1607,28916,116.41917,40.124757
1608,45141,116.672149,39.877771
1609,50543,116.339882,39.82826
1610,90676,116.325569,40.034891
1611,59238,116.414979,39.825902
1612,50366,116.578532,39.928987
1613,55728,116.659929,39.908429
1614,51141,116.340189,39.800962
1615,45771,116.117724,39.941152
1616,100582,116.474383,39.902184
1617,61643,116.518451,39.92401
1618,73279,116.453206,39.965662
1619,39523,116.654713,40.185553
1620,56349,116.594761,39.921447
1621,49783,116.311776,40.084907
1622,65039,116.319276,40.063329
1623,60774,116.685686,39.873688
1624,38450,116.402313,40.109772
1625,65987,116.482231,40.009521
1626,59828,116.429618,40.0507
1627,52587,116.621507,39.933755
1628,38710,116.423504,40.083027
1629,64997,116.692337,39.937867
1630,56961,116.599468,39.935619
1631,30559,116.828287,39.970903
1632,62050,116.412134,40.010398
1633,80649,116.467478,40.018459
1634,47059,116.333603,39.743229
1635,57190,116.690108,39.895196
1636,50225,116.667038,39.942451
1637,48816,116.402983,39.859787
1638,76508,116.47773,40.002156
1639,62316,116.470784,39.933515
1640,41516,116.563698,39.953429
1641,72038,116.372839,39.872691
1642,52192,116.675771,39.903665
1643,31181,116.832748,39.962135
1644,86777,116.411234,39.976722
1645,42007,116.679407,39.937519
1646,72379,116.258408,39.905019
1647,85929,116.52013,39.936383
1648,90181,116.52013,39.936383
1649,74878,116.344469,40.037023
1650,49496,116.434843,39.812079
1651,92277,116.409266,40.003413
1652,32995,116.445996,40.069568
1653,52613,116.671991,39.887056
1654,24963,116.783067,39.97494
1655,39844,116.343657,39.788825
1656,47538,116.605513,39.913769
1657,55716,116.671983,39.891343
1658,100000,116.379711,40.017883
1659,47887,116.527974,39.895003
1660,50239,116.594886,39.910677
1661,51933,116.654727,39.89598
1662,59799,116.678048,39.933473
1663,39219,116.443144,39.788087
1664,49133,116.568799,39.853078
1665,64001,116.512573,39.938884
1666,90718,116.442114,39.951182
1667,103187,116.476213,39.897851
1668,94462,116.366087,39.894322
1669,78158,116.246906,39.928981
1670,25000,116.85037,39.963617
1671,50239,116.412363,40.049902
1672,104294,116.491708,40.003156
1673,93515,116.491708,40.003156
1674,30591,116.372483,39.801739
1675,36481,116.338639,40.079333
1676,52931,116.39122,39.848862
1677,35281,116.431552,40.082903
1678,98985,116.471006,40.016871
1679,33546,116.415742,40.077796
1680,37075,116.639934,39.908698
1681,43992,116.425584,39.864644
1682,82174,116.220283,40.043636
1683,100000,116.417395,39.981069
1684,50552,116.674053,39.882658
1685,63964,116.421876,40.008585
1686,84466,116.247008,39.906426
1687,47589,116.316963,40.056306
1688,122699,116.341863,39.953175
1689,82972,116.492208,39.975157
1690,63464,116.700632,39.914747
1691,63562,116.685959,39.937078
1692,69271,116.373314,39.844248
1693,84615,116.345863,39.877035
1694,54790,116.704315,39.92475
1695,88161,116.443175,39.941889
1696,43632,116.415742,40.077796
1697,77836,116.640671,39.901842
1698,59059,116.421401,40.034126
1699,51037,116.682717,39.911231
1700,72978,116.346988,40.035114
1701,48335,116.439326,39.821816
1702,30612,116.435471,40.109315
1703,44298,116.237066,40.223053
1704,66611,116.414708,40.012787
1705,76371,116.352882,40.05023
1706,48510,116.162938,39.939005
1707,105425,116.428467,39.902511
1708,71839,116.46373,39.900336
1709,37488,116.254426,40.206615
1710,85150,116.352899,39.889225
1711,51913,116.554991,40.116654
1712,107822,116.435751,39.902151
1713,79453,116.492867,39.966876
1714,98997,116.301709,39.919502
1715,40275,116.649091,40.144305
1716,58815,116.423311,39.853178
1717,57542,116.410182,40.051959
1718,56469,116.679562,39.895417
1719,78215,116.518849,39.931002
1720,58960,116.330198,40.074228
1721,64444,116.425063,40.044097
1722,111007,116.376346,39.951025
1723,52261,116.357513,40.0711
1724,112646,116.426157,39.918525
1725,54827,116.318035,39.857355
1726,106184,116.348282,39.892777
1727,36043,116.338519,39.789061
1728,86472,116.437025,40.059329
1729,30051,116.80248,39.953587
1730,72106,116.471849,39.89331
1731,26085,116.844166,39.954835
1732,63140,116.470764,39.898824
1733,63125,116.504579,39.795716
1734,59563,116.277126,39.897751
1735,35004,116.639972,39.882381
1736,33351,116.402313,40.109772
1737,29997,116.806257,39.980086
1738,44328,116.246374,39.844724
1739,83000,116.448316,39.900192
1740,78112,116.47517,39.949468
1741,89134,116.3367,39.897727
1742,74603,116.407316,39.876396
1743,41030,116.344557,39.780149
1744,40698,116.46887,39.828858
1745,48148,116.665214,39.886063
1746,91642,116.376871,39.963076
1747,90000,116.368316,39.961515
1748,85430,116.337032,39.88979
1749,55216,116.330198,40.074228
1750,40663,116.445996,40.069568
1751,75985,116.451506,39.972611
1752,79635,116.418863,40.033442
1753,55224,116.342088,39.749733
1754,41050,116.338519,39.789061
1755,40049,116.639934,40.143448
1756,45181,116.578532,39.928987
1757,42531,116.332219,39.74026
1758,132323,116.311992,40.041582
1759,82736,116.489254,40.006445
1760,58583,116.295873,39.867642
1761,34792,116.235112,40.219543
1762,107266,116.273143,39.913383
1763,73801,116.330146,40.039456
1764,59907,116.434388,40.0451
1765,40771,116.297022,39.788637
1766,38400,116.655693,40.180093
1767,57018,116.26324,39.89843
1768,66015,116.283232,39.888903
1769,93058,116.432809,39.96858
1770,94383,116.464603,39.905054
1771,28000,116.792319,39.954841
1772,37977,116.366467,39.798764
1773,96989,116.353539,39.979585
1774,41011,116.703713,39.95821
1775,38567,116.670101,40.118729
1776,94361,116.441781,39.991956
1777,81237,116.385994,39.995747
1778,68418,116.461912,39.998363
1779,52009,116.2882,39.878001
1780,75043,116.36521,39.953911
1781,41059,116.603501,39.919667
1782,120083,116.32677,39.943681
1783,59794,116.450891,39.822298
1784,75117,116.386145,39.998849
1785,50704,116.612342,39.935122
1786,113533,116.435511,39.946194
1787,41327,116.639323,40.137953
1788,53860,116.31531,39.865675
1789,100058,116.286484,39.936102
1790,36364,116.426734,40.066064
1791,64834,116.377133,39.853516
1792,99404,116.452901,39.901073
1793,36664,116.660144,40.120667
1794,66800,116.441502,39.872065
1795,68027,116.290455,39.938518
1796,59683,116.434388,40.0451
1797,102478,116.492767,39.998248
1798,67416,116.521774,39.94004
1799,96360,116.429352,39.904538
1800,66267,116.472888,39.986053
1801,137412,116.421081,39.904828
1802,80271,116.271746,40.05804
1803,78534,116.47987,39.995032
1804,98425,116.306396,39.922465
1805,118989,116.343714,39.996907
1806,65125,116.376524,39.851605
1807,60946,116.391125,39.868033
1808,57977,116.397236,39.864463
1809,118069,116.462122,39.923796
